query_keyid,query_start,neighbor_rank,neighbor_keyid,neighbor_start,sim_score
1047,0,2,3250,900,0.9990871548652649
1047,60,1,2729,60,0.9999997615814209
1047,60,2,3499,0,0.9985023140907288
1052,0,1,1053,0,1.0000001192092896
1052,0,2,2732,0,1.0000001192092896
1052,60,1,1052,60,1.0
1052,60,2,1054,0,0.9989896416664124
1052,120,1,2732,120,0.9999998807907104
1052,120,2,1054,0,0.9999990463256836
1052,180,1,1052,180,1.0000001192092896
1052,180,2,2734,0,0.999981164932251
1052,240,1,1052,240,1.0000001192092896
1052,240,2,7131,60,0.9990028738975525
1053,0,1,2732,0,1.000000238418579
1053,0,2,2733,0,1.000000238418579
1054,0,1,1052,120,0.9999990463256836
1054,0,2,2732,120,0.9999990463256836
1056,0,1,1056,0,0.9999996423721313
1056,0,2,2417,120,0.9996951222419739
1056,60,1,1056,60,0.9999998211860657
1056,60,2,2736,60,0.9999998211860657
1056,120,1,1056,120,0.9999998211860657
1056,120,2,2738,60,0.9999995231628418
1056,180,1,1056,180,1.0000001192092896
1056,180,2,2738,120,0.9999975562095642
1059,0,1,2738,120,0.9999971389770508
1059,0,2,2736,180,0.9999908208847046
1060,0,1,2739,0,0.9999995827674866
1060,0,2,2219,120,0.9975316524505615
1063,0,1,2742,0,1.0
1063,0,2,1064,0,1.0
1063,60,1,2742,60,0.9999999403953552
1063,60,2,1064,60,0.9999998807907104
1063,120,1,2742,120,0.9999999403953552
1063,120,2,4391,120,0.9884302020072937
1063,180,1,1063,180,1.0
1063,180,2,1895,2100,0.9911854267120361
1064,0,1,2742,0,1.0
1064,0,2,1063,0,1.0
1064,60,1,1064,60,0.9999997615814209
1064,60,2,2742,60,0.9999997615814209
1065,0,1,4353,0,0.9919050335884094
1065,0,2,7136,0,0.9919049739837646
1066,0,1,2746,0,0.9999998807907104
1066,0,2,1758,960,0.9995220303535461
1066,60,1,1066,60,1.0000001192092896
1066,60,2,1068,0,0.9996898770332336
1066,120,1,2746,120,1.000000238418579
1066,120,2,6025,1320,0.9992659091949463
1068,0,1,1066,60,0.9996898770332336
1068,0,2,2746,60,0.9996897578239441
107,0,1,107,120,0.9987015724182129
107,0,2,3059,1200,0.998693585395813
107,60,1,107,120,0.9999083876609802
107,60,2,3060,1140,0.9990878105163574
107,120,1,107,60,0.9999083876609802
107,120,2,3060,1140,0.9991815090179443
107,180,1,1942,600,0.9994226098060608
107,180,2,4093,0,0.9991863965988159
1070,0,1,2750,0,1.000000238418579
1070,0,2,1191,0,0.9988170862197876
1070,60,1,1070,60,0.9999998807907104
1070,60,2,1273,600,0.9996646046638489
1070,120,1,1070,120,0.9999999403953552
1070,120,2,7503,60,0.9997051954269409
1070,180,1,2750,180,0.9999999403953552
1070,180,2,1074,0,0.999958336353302
1074,0,1,1070,180,0.999958336353302
1074,0,2,2750,180,0.9999582767486572
1084,0,1,2762,0,0.9999998211860657
1084,0,2,2807,0,0.9988999366760254
1088,0,1,2766,0,0.9999998807907104
1088,0,2,4991,120,0.998336911201477
1093,0,1,1094,0,1.0
1093,0,2,2769,0,0.9999999403953552
1093,60,1,1093,60,0.9999998211860657
1093,60,2,1094,0,0.9991521835327148
1094,0,1,1093,0,1.0
1094,0,2,2769,0,1.0
1096,0,1,2773,0,1.0
1096,0,2,674,60,0.9978364706039429
1099,0,1,2776,0,1.0
1099,0,2,1211,600,0.9998043775558472
11,0,1,6478,1140,0.9965137839317322
11,0,2,6488,0,0.9965128898620605
1108,0,1,2783,0,1.0000001192092896
1108,0,2,1252,0,0.9997867345809937
1112,0,1,1112,0,0.9999997019767761
1112,0,2,3960,60,0.9960174560546875
1115,0,1,2789,0,1.0
1115,0,2,2791,0,0.9995445609092712
1115,60,1,1115,60,0.9999997615814209
1115,60,2,2791,0,0.999459445476532
1119,0,1,2792,0,1.0
1119,0,2,1119,60,0.9922708868980408
1119,60,1,2792,60,1.0
1119,60,2,2794,0,0.9996018409729004
112,0,1,112,60,0.9991350173950195
112,0,2,91,60,0.9973085522651672
112,60,1,112,0,0.9991350173950195
112,60,2,29,0,0.9960713982582092
1123,0,1,2795,0,1.0000001192092896
1123,0,2,1124,0,1.0000001192092896
1123,60,1,1123,60,0.9999997615814209
1123,60,2,1596,180,0.9983863234519958
1123,120,1,2795,120,0.9999995827674866
1123,120,2,1125,0,0.9811921715736389
1124,0,1,1123,0,1.0000001192092896
1124,0,2,1124,0,1.0000001192092896
1125,0,1,1123,120,0.9811921715736389
1125,0,2,2795,120,0.9811920523643494
1126,0,1,2800,0,0.9999998211860657
1126,0,2,2799,0,0.9999997019767761
1126,60,1,2799,60,1.000000238418579
1126,60,2,6097,300,0.9990273118019104
1130,0,1,1130,0,0.9999998807907104
1130,0,2,2069,240,0.9990499019622803
1130,60,1,2802,60,1.0000001192092896
1130,60,2,2069,180,0.9992825388908386
1133,0,1,2806,0,0.9999997615814209
1133,0,2,1134,0,0.9999997615814209
1133,60,1,1133,60,0.9999998807907104
1133,60,2,7291,0,0.9994195699691772
1133,120,1,2805,120,0.9999997615814209
1133,120,2,2807,0,0.999995768070221
1134,0,1,1134,0,0.9999999403953552
1134,0,2,2806,0,0.9999998211860657
1135,0,1,1133,120,0.999888002872467
1135,0,2,2805,120,0.9998879432678223
1136,0,1,1136,0,0.9999997615814209
1136,0,2,2808,0,0.9999997615814209
1136,60,1,2808,60,1.0000001192092896
1136,60,2,6772,240,0.9982953071594238
1137,0,1,1136,0,0.9999998807907104
1137,0,2,2808,0,0.9999998807907104
1141,0,1,1141,0,0.9999998807907104
1141,0,2,3674,840,0.9298467040061951
1141,60,1,1141,60,1.0000001192092896
1141,60,2,1445,0,0.9836292862892151
1141,120,1,2813,120,0.9999997615814209
1141,120,2,1070,60,0.9995556473731995
1145,0,1,1145,0,0.9999997019767761
1145,0,2,2819,0,0.9999997019767761
1145,60,1,2819,60,1.0000003576278687
1145,60,2,2821,0,0.9973536729812622
1146,0,1,1145,0,0.9999997615814209
1146,0,2,2819,0,0.9999997019767761
1148,0,1,1148,0,0.9999998807907104
1148,0,2,2822,0,0.9999998807907104
1148,60,1,1148,60,1.0
1148,60,2,1148,0,0.9998528361320496
1149,0,1,1148,0,0.9999998807907104
1149,0,2,1149,0,0.9999998211860657
1151,0,1,1151,0,1.0000003576278687
1151,0,2,1151,60,0.9995000958442688
1151,60,1,1151,60,1.0000003576278687
1151,60,2,4991,0,0.9995699524879456
1151,120,1,2828,120,1.0000003576278687
1151,120,2,2831,0,0.9999986886978149
1155,0,1,1155,0,1.0000001192092896
1155,0,2,4559,0,0.9987673759460449
1155,60,1,1155,60,1.0
1155,60,2,1281,960,0.9994783401489258
1155,120,1,2832,120,1.000000238418579
1155,120,2,2835,0,0.9999588131904602
1155,180,1,1155,180,1.0000003576278687
1155,180,2,1157,60,0.9997656345367432
1155,240,1,1155,240,0.9999999403953552
1155,240,2,1155,180,0.9997283816337585
1157,0,1,1155,120,0.9998044967651367
1157,0,2,2832,120,0.9998044371604919
1157,60,1,2835,0,0.999785840511322
1157,60,2,2832,180,0.9997656941413879
1159,0,1,2837,0,0.9999996423721313
1159,0,2,282,0,0.99981689453125
1159,60,1,1159,60,1.0
1159,60,2,6735,0,0.9997602701187134
1159,120,1,1159,120,1.0000001192092896
1159,120,2,2417,1260,0.9994637370109558
1163,0,1,1163,0,1.0
1163,0,2,3680,1380,0.9788997173309326
1163,60,1,1163,60,1.0
1163,60,2,1165,0,0.9997077584266663
1163,120,1,2844,120,1.0
1163,120,2,2847,0,0.9999977946281433
1163,180,1,1163,180,0.9999997615814209
1163,180,2,2847,60,0.9998181462287903
1163,240,1,2844,240,0.9999995827674866
1163,240,2,2847,120,0.9996920228004456
1165,0,1,2847,0,0.9999115467071533
1165,0,2,2844,120,0.9999110102653503
1168,0,1,1168,0,0.9999997615814209
1168,0,2,2848,0,0.9999997019767761
1168,60,1,1169,60,1.0
1168,60,2,2848,60,1.0
1168,120,1,2848,120,0.9999998211860657
1168,120,2,2850,0,0.9999997615814209
1168,180,1,2848,180,1.0
1168,180,2,2850,60,0.9999992251396179
1169,0,1,1169,0,0.9999997615814209
1169,0,2,2849,0,0.9999997019767761
1169,60,1,2848,60,1.0000001192092896
1169,60,2,1168,60,1.0
117,0,1,2155,1380,0.9954488277435303
117,0,2,2958,540,0.9949100613594055
1170,0,1,2850,60,0.9999991059303284
1170,0,2,1168,180,0.9999971985816956
1171,0,1,1457,0,0.9999225735664368
1171,0,2,1535,60,0.99990314245224
1171,60,1,1173,0,0.9999856352806091
1171,60,2,1471,1020,0.9993966221809387
1171,120,1,2103,780,0.9984112977981567
1171,120,2,1471,1080,0.99836665391922
1171,180,1,1171,360,0.9995365738868713
1171,180,2,2103,720,0.9992727637290955
1171,240,1,1680,960,0.999274492263794
1171,240,2,1921,780,0.9989714622497559
1171,300,1,3017,1200,0.9987075328826904
1171,300,2,1377,600,0.9986929297447205
1171,360,1,1171,180,0.9995365738868713
1171,360,2,1419,120,0.9994849562644958
1171,420,1,1176,0,0.9999942779541016
1171,420,2,1171,480,0.9994633197784424
1171,480,1,1176,0,0.9994928240776062
1171,480,2,1171,420,0.9994633197784424
1171,540,1,1177,0,0.9996771216392517
1171,540,2,1455,0,0.9993617534637451
1171,600,1,2670,1560,0.9994571805000305
1171,600,2,1177,0,0.999423623085022
1171,660,1,1312,1140,0.9992074370384216
1171,660,2,1410,1200,0.9991817474365234
1171,720,1,7554,60,0.999257504940033
1171,720,2,6870,480,0.9992260336875916
1171,780,1,1203,720,0.9989703297615051
1171,780,2,1171,1140,0.9987496137619019
1171,840,1,1535,660,0.9993913769721985
1171,840,2,1757,0,0.9991819262504578
1171,900,1,1180,0,0.9997814893722534
1171,900,2,1375,120,0.9997583627700806
1171,960,1,1180,0,0.9997303485870361
1171,960,2,1366,1260,0.9995903372764587
1171,1020,1,1484,120,0.9996964335441589
1171,1020,2,1302,60,0.999684751033783
1171,1080,1,3682,120,0.9993367195129395
1171,1080,2,3681,120,0.9993365406990051
1171,1140,1,2050,60,0.9993749260902405
1171,1140,2,4974,60,0.9993700981140137
1171,1200,1,1321,240,0.9996963739395142
1171,1200,2,1447,180,0.9995877742767334
1171,1260,1,1182,60,0.9995918869972229
1171,1260,2,550,60,0.9994856119155884
1171,1320,1,1182,60,0.9998950958251953
1171,1320,2,1171,1260,0.9992050528526306
1171,1380,1,7217,120,0.9997532367706299
1171,1380,2,7308,0,0.9996877312660217
1171,1440,1,2210,120,0.9996266961097717
1171,1440,2,4112,0,0.9995242357254028
1171,1500,1,1184,0,0.9997408986091614
1171,1500,2,3682,180,0.998744785785675
1171,1560,1,1184,60,0.9996839761734009
1171,1560,2,158,60,0.9985124468803406
1171,1620,1,1184,120,0.9999342560768127
1171,1620,2,1273,900,0.9996142387390137
1173,0,1,1171,60,0.9999856352806091
1173,0,2,1471,1020,0.9994113445281982
1176,0,1,1171,420,0.9999942779541016
1176,0,2,1171,480,0.9994928240776062
1177,0,1,1171,540,0.9996771216392517
1177,0,2,1455,0,0.9995203614234924
1180,0,1,1171,900,0.9997814893722534
1180,0,2,1171,960,0.9997303485870361
1181,0,1,1447,1020,0.9993258714675903
1181,0,2,1758,1260,0.999092161655426
1182,0,1,1447,180,0.999794602394104
1182,0,2,1171,1200,0.9994845986366272
1182,60,1,1171,1320,0.9998950958251953
1182,60,2,1171,1260,0.9995918869972229
1184,0,1,1171,1500,0.9997408986091614
1184,0,2,1184,60,0.9987703561782837
1184,60,1,1171,1560,0.9996839761734009
1184,60,2,1184,0,0.9987703561782837
1184,120,1,1171,1620,0.9999342560768127
1184,120,2,1273,900,0.9995924830436707
1185,0,1,1193,0,0.9999303817749023
1185,0,2,1446,0,0.999915361404419
1185,60,1,1399,840,0.9998188018798828
1185,60,2,1203,960,0.999803364276886
1185,120,1,2982,60,0.9998725652694702
1185,120,2,1347,60,0.9998655915260315
1185,180,1,1211,120,0.9998049736022949
1185,180,2,5158,120,0.9997279644012451
1185,240,1,7618,120,0.9974265694618225
1185,240,2,7173,0,0.9958442449569702
1185,300,1,1872,60,0.9927432537078857
1185,300,2,1867,660,0.9919396042823792
1185,360,1,3085,600,0.991305947303772
1185,360,2,1457,1320,0.989621639251709
1185,420,1,1189,120,0.9997103214263916
1185,420,2,1185,480,0.9991462826728821
1185,480,1,1189,120,0.9993021488189697
1185,480,2,1185,420,0.9991462826728821
1185,540,1,1244,900,0.9951234459877014
1185,540,2,1507,360,0.994015634059906
1185,600,1,1457,1260,0.9877762198448181
1185,600,2,1457,1320,0.9873656630516052
1185,660,1,1556,60,0.9973593950271606
1185,660,2,3602,0,0.9963422417640686
1185,720,1,1190,60,0.9997739791870117
1185,720,2,1471,480,0.9989895820617676
1185,780,1,1236,780,0.9987779259681702
1185,780,2,1281,720,0.9986981153488159
1185,840,1,1207,60,0.9995913505554199
1185,840,2,1203,600,0.9994703531265259
1185,900,1,1191,60,0.9995265603065491
1185,900,2,3030,1380,0.9991123676300049
1185,960,1,3085,1020,0.9996715784072876
1185,960,2,3030,1380,0.999664843082428
1185,1020,1,2544,1200,0.99973064661026
1185,1020,2,1191,120,0.9996941089630127
1185,1080,1,3997,60,0.9994282126426697
1185,1080,2,7483,0,0.9992194771766663
1185,1140,1,7760,0,0.9996863603591919
1185,1140,2,1211,120,0.9996503591537476
1185,1200,1,1192,60,0.9999179840087891
1185,1200,2,1192,120,0.9997286200523376
1185,1260,1,1192,120,0.9999541640281677
1185,1260,2,1192,60,0.9997060298919678
1185,1320,1,7172,0,0.9997297525405884
1185,1320,2,4540,0,0.9997297525405884
1185,1380,1,3030,600,0.9997222423553467
1185,1380,2,3031,600,0.9997221827507019
1187,0,1,1388,1140,0.9997196197509766
1187,0,2,1564,600,0.9996920824050903
1189,0,1,1457,660,0.989096462726593
1189,0,2,3252,240,0.9865946173667908
1189,60,1,1546,600,0.9928542375564575
1189,60,2,1312,180,0.9921249151229858
1189,120,1,1185,420,0.9997103214263916
1189,120,2,1185,480,0.9993021488189697
1189,180,1,1185,480,0.9989375472068787
1189,180,2,1505,0,0.9981943964958191
1190,0,1,1482,0,0.9992892146110535
1190,0,2,1190,60,0.9991846084594727
1190,60,1,1185,720,0.9997739791870117
1190,60,2,1190,0,0.9991846084594727
1191,0,1,1211,480,0.9993722438812256
1191,0,2,1185,900,0.9989932179450989
1191,60,1,3031,1380,0.9998093247413635
1191,60,2,3030,1380,0.9998092651367188
1191,120,1,1185,1020,0.9996941089630127
1191,120,2,2544,1200,0.9995729327201843
1192,0,1,1434,60,0.9995458722114563
1192,0,2,1203,1020,0.9995411038398743
1192,60,1,1185,1200,0.9999179840087891
1192,60,2,1192,120,0.9997709393501282
1192,120,1,1185,1260,0.9999541640281677
1192,120,2,1192,60,0.9997709393501282
1192,180,1,5587,420,0.999742329120636
1192,180,2,6247,60,0.999670684337616
1192,240,1,7326,0,0.9998154044151306
1192,240,2,2417,120,0.999554455280304
1193,0,1,1185,0,0.9999303817749023
1193,0,2,1446,0,0.9999234676361084
1193,60,1,1211,60,0.9999648928642273
1193,60,2,1263,60,0.9998849034309387
1193,120,1,7760,0,0.9997190833091736
1193,120,2,7525,0,0.9996426105499268
1193,180,1,3060,1920,0.9998105764389038
1193,180,2,3059,1920,0.999810516834259
1193,240,1,5587,660,0.9990686178207397
1193,240,2,1273,180,0.9990479350090027
1193,300,1,721,60,0.9982835650444031
1193,300,2,1399,240,0.9978054761886597
1193,360,1,1197,0,0.9997315406799316
1193,360,2,1366,1020,0.9973502159118652
1193,420,1,1197,60,0.9998807311058044
1193,420,2,6629,0,0.9982336759567261
1193,480,1,1197,120,0.9982743263244629
1193,480,2,1241,120,0.9971287250518799
1193,540,1,3682,1080,0.9878413677215576
1193,540,2,3681,1080,0.9878412485122681
1193,600,1,3246,900,0.9939457178115845
1193,600,2,2932,840,0.9926661252975464
1193,660,1,1507,300,0.9988642334938049
1193,660,2,5158,720,0.9980888366699219
1193,720,1,1198,60,0.999849259853363
1193,720,2,1203,240,0.9993844032287598
1193,780,1,1210,60,0.9976628422737122
1193,780,2,1211,1020,0.9969698190689087
1193,840,1,1199,0,0.9992576837539673
1193,840,2,1270,0,0.9958573579788208
1193,900,1,1199,60,0.9999122023582458
1193,900,2,3133,1740,0.9968741536140442
1193,960,1,2074,0,0.9987664222717285
1193,960,2,2069,840,0.9987359046936035
1193,1020,1,1200,0,0.9999896287918091
1193,1020,2,1406,0,0.9998226165771484
1193,1080,1,1484,1320,0.999820351600647
1193,1080,2,1546,60,0.9998186826705933
1193,1140,1,1555,0,0.9994240403175354
1193,1140,2,3017,1680,0.9990915656089783
1193,1200,1,1201,0,0.9999111294746399
1193,1200,2,2103,180,0.9985155463218689
1193,1260,1,3061,480,0.9974822998046875
1193,1260,2,3031,0,0.9969807863235474
1193,1320,1,6818,0,0.9927739500999451
1193,1320,2,3031,120,0.992759644985199
1193,1380,1,3676,840,0.9953769445419312
1193,1380,2,3675,840,0.995376467704773
1195,0,1,1399,60,0.9999349117279053
1195,0,2,1263,60,0.9998078942298889
1196,0,1,6011,420,0.9996721744537354
1196,0,2,6011,720,0.9996585249900818
1197,0,1,1193,360,0.9997315406799316
1197,0,2,1535,960,0.9979769587516785
1197,60,1,1193,420,0.9998807311058044
1197,60,2,6629,0,0.9982789754867554
1197,120,1,1193,480,0.9982743263244629
1197,120,2,1241,120,0.9982333183288574
1198,0,1,2275,120,0.9980151653289795
1198,0,2,5947,960,0.9976682662963867
1198,60,1,1193,720,0.999849259853363
1198,60,2,1366,240,0.9992486834526062
1199,0,1,1193,840,0.9992576837539673
1199,0,2,1421,360,0.9961284399032593
1199,60,1,1193,900,0.9999122023582458
1199,60,2,1832,1080,0.997260332107544
120,0,1,296,0,0.9980268478393555
120,0,2,294,120,0.9978181719779968
1200,0,1,1193,1020,0.9999896287918091
1200,0,2,1244,1260,0.9998321533203125
1201,0,1,1193,1200,0.9999111294746399
1201,0,2,2103,180,0.9986395835876465
1202,0,1,3680,2400,0.9918173551559448
1202,0,2,3679,2400,0.9918173551559448
1202,60,1,1507,1500,0.9995373487472534
1202,60,2,3674,1020,0.9981570839881897
1203,0,1,1546,0,0.99998539686203
1203,0,2,250,60,0.9999591708183289
1203,60,1,1273,60,0.999910831451416
1203,60,2,1211,60,0.9998272061347961
1203,120,1,1412,60,0.9998143911361694
1203,120,2,1211,120,0.9996530413627625
1203,180,1,2275,240,0.9991326332092285
1203,180,2,2273,360,0.99903804063797
1203,240,1,1366,240,0.9994969964027405
1203,240,2,5825,840,0.9994869828224182
1203,300,1,1535,900,0.9983629584312439
1203,300,2,1377,900,0.9970408082008362
1203,360,1,1206,0,0.9984297156333923
1203,360,2,1203,300,0.9959653615951538
1203,420,1,1573,840,0.9889808893203735
1203,420,2,1377,480,0.9889341592788696
1203,480,1,733,60,0.9939537644386292
1203,480,2,1279,120,0.9914628863334656
1203,540,1,1207,0,0.9999563694000244
1203,540,2,1312,1320,0.999021053314209
1203,600,1,1207,60,0.9999780654907227
1203,600,2,1366,1140,0.9995460510253906
1203,660,1,1263,60,0.9995574951171875
1203,660,2,1535,300,0.999522864818573
1203,720,1,1203,780,0.9994338750839233
1203,720,2,1936,420,0.9993389248847961
1203,780,1,1936,420,0.999494731426239
1203,780,2,5416,1020,0.9994462728500366
1203,840,1,1304,120,0.9997560977935791
1203,840,2,699,0,0.9997438192367554
1203,900,1,1507,0,0.99979168176651
1203,900,2,1312,0,0.9997785687446594
1203,960,1,1410,840,0.9998392462730408
1203,960,2,1347,1320,0.9998365640640259
1203,1020,1,1390,0,0.9998496174812317
1203,1020,2,1434,60,0.9998180270195007
1203,1080,1,5158,360,0.9998093247413635
1203,1080,2,1275,60,0.9996768832206726
1203,1140,1,1321,720,0.9990116953849792
1203,1140,2,1244,180,0.998748779296875
1203,1200,1,1388,900,0.9983075857162476
1203,1200,2,1395,0,0.997977077960968
1203,1260,1,1457,660,0.9914093017578125
1203,1260,2,1244,360,0.9899685382843018
1203,1320,1,6495,240,0.9727194905281067
1203,1320,2,1312,720,0.9630472660064697
1203,1380,1,1434,1140,0.9853432178497314
1203,1380,2,1244,540,0.9806925654411316
1203,1440,1,1320,0,0.9998255372047424
1203,1440,2,1312,1380,0.9998155236244202
1205,0,1,1265,0,0.9998725652694702
1205,0,2,4585,120,0.9997668266296387
1205,60,1,1347,120,0.9994891285896301
1205,60,2,7002,60,0.9993414282798767
1205,120,1,1555,60,0.999182403087616
1205,120,2,1546,1260,0.9991651177406311
1206,0,1,1203,360,0.9984297156333923
1206,0,2,1545,0,0.9951386451721191
1207,0,1,1203,540,0.9999563694000244
1207,0,2,1312,1320,0.9991415739059448
1207,60,1,1203,600,0.9999780654907227
1207,60,2,1185,840,0.9995913505554199
1208,0,1,3135,1380,0.9995315670967102
1208,0,2,5116,180,0.9994886517524719
1208,60,1,1273,960,0.9996700882911682
1208,60,2,1184,120,0.9995664954185486
1209,0,1,1471,60,0.9998926520347595
1209,0,2,1546,60,0.9998839497566223
1210,0,1,3032,1620,0.9994076490402222
1210,0,2,1263,720,0.9993894100189209
1210,60,1,1193,780,0.9976628422737122
1210,60,2,7582,120,0.9969442486763
1210,120,1,1410,240,0.9937440752983093
1210,120,2,1366,300,0.9936739802360535
1210,180,1,1434,1080,0.9802505373954773
1210,180,2,1316,300,0.979820191860199
1210,240,1,2376,1020,0.9216310977935791
1210,240,2,1619,1080,0.9212045669555664
1210,300,1,3402,60,0.9879887104034424
1210,300,2,1249,0,0.9852222204208374
1211,0,1,1421,0,0.9999658465385437
1211,0,2,1273,0,0.9999651312828064
1211,60,1,1193,60,0.9999648928642273
1211,60,2,1273,60,0.9999299049377441
1211,120,1,1185,180,0.9998049736022949
1211,120,2,1273,120,0.9997838735580444
1211,180,1,6236,0,0.9994885325431824
1211,180,2,1366,180,0.999416708946228
1211,240,1,5416,180,0.9995461702346802
1211,240,2,5782,1980,0.9992462992668152
1211,300,1,1371,0,0.9955343008041382
1211,300,2,7757,0,0.9944056272506714
1211,360,1,1219,0,0.9991798400878906
1211,360,2,7166,0,0.9876217842102051
1211,420,1,3017,660,0.9920546412467957
1211,420,2,1366,660,0.9883958101272583
1211,480,1,1191,0,0.9993722438812256
1211,480,2,3055,1560,0.9993153810501099
1211,540,1,1410,600,0.9996042251586914
1211,540,2,3248,1320,0.9995817542076111
1211,600,1,2776,0,0.9998043775558472
1211,600,2,1099,0,0.9998043775558472
1211,660,1,1507,720,0.9998576045036316
1211,660,2,1457,960,0.9996767640113831
1211,720,1,1507,780,0.9998701214790344
1211,720,2,1244,660,0.9995471835136414
1211,780,1,7034,0,0.9997426271438599
1211,780,2,2982,60,0.999727725982666
1211,840,1,1302,1020,0.9999002814292908
1211,840,2,6096,960,0.9998338222503662
1211,900,1,7281,0,0.9995433688163757
1211,900,2,7591,120,0.999518096446991
1211,960,1,1507,240,0.9988131523132324
1211,960,2,1205,120,0.998569905757904
1211,1020,1,1247,0,0.998606264591217
1211,1020,2,1203,240,0.9984274506568909
1211,1080,1,1388,960,0.9979903697967529
1211,1080,2,1185,480,0.9975368976593018
1211,1140,1,1535,1020,0.9985204339027405
1211,1140,2,1410,1020,0.9980782866477966
1211,1200,1,2103,360,0.998568058013916
1211,1200,2,1276,60,0.9984736442565918
1211,1260,1,1434,420,0.9977571964263916
1211,1260,2,1758,1380,0.9975857138633728
1211,1320,1,1392,0,0.9996991157531738
1211,1320,2,1388,420,0.9996852874755859
1219,0,1,1211,360,0.9991798400878906
1219,0,2,1244,960,0.9880557656288147
1236,0,1,1253,0,0.9996341466903687
1236,0,2,1281,0,0.9993563294410706
1236,60,1,1238,0,0.9999397397041321
1236,60,2,1399,300,0.9976571202278137
1236,120,1,1238,60,0.9999600052833557
1236,120,2,1495,120,0.9963366985321045
1236,180,1,3061,1320,0.9942508935928345
1236,180,2,3682,1140,0.9941449165344238
1236,240,1,1698,0,0.9977536201477051
1236,240,2,3246,1500,0.9977304935455322
1236,300,1,1239,0,0.9996044635772705
1236,300,2,1377,1140,0.999474823474884
1236,360,1,6944,120,0.9994945526123047
1236,360,2,2932,1200,0.9992949366569519
1236,420,1,1240,0,0.9999990463256836
1236,420,2,5628,60,0.9996591210365295
1236,480,1,1240,60,0.9999997615814209
1236,480,2,3135,1620,0.9991880655288696
1236,540,1,2960,2220,0.9862995743751526
1236,540,2,2961,2220,0.9862995147705078
1236,600,1,1241,0,0.9930299520492554
1236,600,2,1893,0,0.9926429390907288
1236,660,1,3252,60,0.9916799068450928
