query_keyid,query_start,neighbor_rank,neighbor_keyid,neighbor_start,sim_score
1021,120,2,1023,0,0.9999938011169434
1021,160,1,2706,160,0.9999997615814209
1021,160,2,2708,40,0.999990701675415
1022,0,1,1022,0,1.0
1022,0,2,1021,0,0.9999999403953552
1023,0,1,1021,80,0.9999979734420776
1023,0,2,2706,80,0.9999979734420776
1024,0,1,2708,40,0.9999992847442627
1024,0,2,2706,160,0.9999849796295166
1025,0,1,1026,0,1.0
1025,0,2,2709,0,1.0
1025,40,1,2709,40,1.0000004768371582
1025,40,2,2710,40,1.0000004768371582
1025,80,1,1025,80,0.9999998807907104
1025,80,2,2709,80,0.9999998807907104
1025,120,1,2709,120,0.9999998807907104
1025,120,2,2710,120,0.9999998807907104
1025,160,1,2710,160,0.9999997615814209
1025,160,2,2709,160,0.9999997615814209
1026,0,1,1026,0,1.0
1026,0,2,2709,0,1.0
1027,0,1,2710,80,0.9999906420707703
1027,0,2,1025,80,0.9999906420707703
1027,40,1,2710,120,0.9999922513961792
1027,40,2,2709,120,0.9999922513961792
1028,0,1,1028,0,0.9999997615814209
1028,0,2,2713,0,0.99904865026474
1028,40,1,1028,40,1.0
1028,40,2,1030,0,0.999890923500061
1028,80,1,1028,80,0.9999998807907104
1028,80,2,1030,40,0.9999539852142334
1029,0,1,3314,0,0.9979735612869263
1029,0,2,241,0,0.9962925910949707
103,0,1,6870,200,0.9996176362037659
103,0,2,103,40,0.9990559816360474
103,40,1,105,0,0.9999154210090637
103,40,2,1680,1320,0.9994477033615112
1030,0,1,2711,40,0.999890923500061
1030,0,2,1028,40,0.999890923500061
1030,40,1,1028,80,0.9999539852142334
1030,40,2,2711,80,0.9999539852142334
1030,80,1,2711,80,0.9996628761291504
1030,80,2,1028,80,0.9996628761291504
1031,0,1,2717,0,1.0
1031,0,2,2175,160,0.9973151683807373
1031,40,1,1031,40,0.9999997615814209
1031,40,2,7465,40,0.9990553855895996
1031,80,1,2717,80,0.9999998211860657
1031,80,2,2025,40,0.9974933862686157
1031,120,1,1031,120,1.0
1031,120,2,1281,640,0.9992133975028992
1032,0,1,2721,0,0.9964755773544312
1032,0,2,676,0,0.9951950311660767
1033,0,1,4421,0,0.9972079992294312
1033,0,2,168,0,0.9965400695800781
1034,0,1,2719,0,0.9997447729110718
1034,0,2,3311,80,0.9982735514640808
1034,40,1,2719,40,0.999609112739563
1034,40,2,2769,120,0.9985933303833008
1035,0,1,2720,0,1.0
1035,0,2,1037,0,0.999001145362854
1035,40,1,1035,40,1.0000004768371582
1035,40,2,1037,40,0.9991825222969055
1035,80,1,1035,80,1.0000004768371582
1035,80,2,1037,80,0.9996440410614014
1035,120,1,1035,120,0.9999997019767761
1035,120,2,2722,120,0.9998992085456848
1035,160,1,2720,160,0.9999997019767761
1035,160,2,2722,120,0.999782919883728
1036,0,1,3907,0,0.9933963418006897
1036,0,2,272,0,0.9920300841331482
1037,0,1,2720,0,0.999001145362854
1037,0,2,1035,0,0.999001145362854
1037,40,1,7488,0,0.9994150996208191
1037,40,2,711,80,0.9993614554405212
1037,80,1,2722,80,0.9996461868286133
1037,80,2,2720,160,0.9996459484100342
1038,0,1,2947,0,0.999241054058075
1038,0,2,679,0,0.9988136291503906
1039,0,1,1039,0,1.0000007152557373
1039,0,2,2724,0,1.0000005960464478
1039,40,1,2723,40,1.0
1039,40,2,1260,0,0.9951888918876648
1039,80,1,1039,80,0.9999998211860657
1039,80,2,1041,0,0.999950647354126
1039,120,1,1039,120,1.0
1039,120,2,2725,40,0.9999159574508667
1039,160,1,1039,160,1.0000001192092896
1039,160,2,2725,80,0.9999361634254456
1039,200,1,2723,200,0.999999463558197
1039,200,2,1042,40,0.9999008178710938
1039,240,1,1039,240,1.0
1039,240,2,1042,40,0.9999765157699585
104,0,1,1695,0,0.9985052943229675
104,0,2,6468,0,0.9977944493293762
1040,0,1,2724,0,0.9958033561706543
1040,0,2,1039,0,0.9958032369613647
1041,0,1,1039,80,0.999950647354126
1041,0,2,2723,80,0.999950647354126
1042,0,1,2725,80,0.9999178051948547
1042,0,2,1039,160,0.9997132420539856
1042,40,1,2723,240,0.9999765157699585
1042,40,2,1039,240,0.9999765157699585
1043,0,1,2728,0,1.0000001192092896
1043,0,2,2727,0,1.0000001192092896
1043,40,1,2728,40,0.9999998211860657
1043,40,2,1043,40,0.9999998211860657
1043,80,1,2728,80,1.000000238418579
1043,80,2,1043,80,1.000000238418579
1044,0,1,4356,0,0.9993851780891418
1044,0,2,4796,0,0.9992719292640686
1045,0,1,1043,40,0.9993632435798645
1045,0,2,2727,40,0.9993632435798645
1046,0,1,1148,0,0.9997352361679077
1046,0,2,2822,0,0.9997352361679077
1047,0,1,2729,0,0.9999997019767761
1047,0,2,1047,0,0.9999997019767761
1047,40,1,1047,40,1.0000003576278687
1047,40,2,6466,440,0.9980130195617676
1047,80,1,1047,80,1.0000001192092896
1047,80,2,1050,0,0.999513566493988
1048,0,1,7105,160,0.9995702505111694
1048,0,2,4208,160,0.9995702505111694
1049,0,1,604,0,0.997414767742157
1049,0,2,6828,0,0.9972860813140869
105,0,1,103,40,0.9999154210090637
105,0,2,1680,1320,0.9994306564331055
1050,0,1,2731,0,0.9998903274536133
1050,0,2,2729,80,0.999513566493988
1051,0,1,3896,0,0.998712420463562
1051,0,2,5231,0,0.9986956119537354
1052,0,1,2733,0,1.0000004768371582
1052,0,2,2732,0,1.0000004768371582
1052,40,1,2733,40,1.0
1052,40,2,1052,40,1.0
1052,80,1,2733,80,1.0000001192092896
1052,80,2,1052,80,1.0000001192092896
1052,120,1,2732,120,0.9999999403953552
1052,120,2,1054,0,0.9999980926513672
1052,160,1,1052,160,0.9999998211860657
1052,160,2,1054,40,0.9999988079071045
1052,200,1,1052,200,0.9999997615814209
1052,200,2,2734,0,0.9996649622917175
1052,240,1,2732,240,0.9999997615814209
1052,240,2,2020,240,0.9989048838615417
1052,280,1,2732,280,1.0000004768371582
1052,280,2,1055,0,0.9999731183052063
1053,0,1,1052,0,1.0000005960464478
1053,0,2,2733,0,1.0000004768371582
1053,40,1,1052,40,1.0000001192092896
1053,40,2,2733,40,1.0000001192092896
1054,0,1,2732,120,0.9999980926513672
1054,0,2,1052,120,0.9999980926513672
1054,40,1,1052,160,0.9999988079071045
1054,40,2,2732,160,0.9999988079071045
1055,0,1,2732,280,0.9999731183052063
1055,0,2,1052,280,0.9999731183052063
1056,0,1,1056,0,0.9999997615814209
1056,0,2,1057,0,0.9999996423721313
1056,40,1,2736,40,0.9999996423721313
1056,40,2,2738,0,0.9998999834060669
1056,80,1,1056,80,1.000000238418579
1056,80,2,2738,0,0.9999635219573975
1056,120,1,2736,120,1.0000001192092896
1056,120,2,2738,40,0.9999815821647644
1056,160,1,1056,160,1.000000238418579
1056,160,2,2738,80,0.9997805953025818
1056,200,1,2736,200,1.0000001192092896
1056,200,2,2738,160,0.999995768070221
1057,0,1,1056,0,0.9999996423721313
1057,0,2,1057,0,0.9999995827674866
1058,0,1,1056,120,0.9998653531074524
1058,0,2,2736,120,0.9998653531074524
1059,0,1,2738,120,0.9999945759773254
1059,0,2,1056,200,0.9999483227729797
1059,40,1,2738,160,1.0
1059,40,2,2736,200,0.9999952912330627
106,0,1,5134,0,0.997805118560791
106,0,2,6462,0,0.9974421262741089
1060,0,1,1060,0,1.0
1060,0,2,1061,0,0.9993588328361511
1060,40,1,1060,40,1.0000001192092896
1060,40,2,1060,0,0.9951156973838806
1061,0,1,2739,0,0.9993588328361511
1061,0,2,1060,0,0.9993588328361511
1062,0,1,2219,120,0.9952235221862793
1062,0,2,2221,0,0.9948093891143799
1063,0,1,1064,0,0.9999996423721313
1063,0,2,2743,0,0.9999996423721313
1063,40,1,2742,40,1.0000001192092896
1063,40,2,2743,40,1.0000001192092896
1063,80,1,2742,80,0.9999997615814209
1063,80,2,1064,80,0.9999996423721313
1063,120,1,2743,120,0.9999997615814209
1063,120,2,2742,120,0.9999997019767761
1063,160,1,1063,160,0.9999998807907104
1063,160,2,4957,0,0.987430214881897
1063,200,1,2742,200,1.0
1063,200,2,2744,0,0.9982924461364746
1063,240,1,2742,240,1.0000001192092896
1063,240,2,3379,40,0.9969738125801086
1064,0,1,1063,0,0.9999996423721313
1064,0,2,1064,0,0.9999996423721313
1064,40,1,1063,40,1.0000001192092896
1064,40,2,2743,40,0.9999998807907104
1064,80,1,2743,80,1.0
1064,80,2,1063,80,0.9999996423721313
1064,120,1,2743,120,0.9999997615814209
1064,120,2,1063,120,0.9999997615814209
1065,0,1,1065,0,0.9999997615814209
1065,0,2,1063,200,0.9982922673225403
1065,40,1,7706,80,0.9959157109260559
1065,40,2,7358,80,0.9958078861236572
1066,0,1,1066,0,0.9999994039535522
1066,0,2,2746,0,0.9999994039535522
1066,40,1,1066,40,1.000000238418579
1066,40,2,1068,0,0.999745786190033
1066,80,1,2746,80,1.000000238418579
1066,80,2,1068,40,0.9998976588249207
1066,120,1,1066,120,0.9999997615814209
1066,120,2,5158,880,0.9996051788330078
1066,160,1,1066,160,1.000000238418579
1066,160,2,6043,120,0.9987284541130066
1067,0,1,2860,0,0.9989598393440247
1067,0,2,3873,0,0.9984397888183594
1068,0,1,1066,40,0.999745786190033
1068,0,2,2746,40,0.9997457265853882
1068,40,1,1066,80,0.9998976588249207
1068,40,2,2746,80,0.9998971819877625
1068,80,1,5716,80,0.9996286630630493
1068,80,2,1066,120,0.9995977282524109
1069,0,1,1300,0,0.9955119490623474
1069,0,2,677,0,0.9948815107345581
107,0,1,344,40,0.9993128180503845
107,0,2,346,0,0.9990443587303162
107,40,1,107,160,0.9999092221260071
107,40,2,107,120,0.9997845888137817
107,80,1,110,0,0.9999902844429016
107,80,2,107,120,0.9996454119682312
107,120,1,107,160,0.9998409152030945
107,120,2,107,40,0.9997845888137817
107,160,1,107,40,0.9999092221260071
107,160,2,107,120,0.9998409152030945
107,200,1,7325,0,0.9995684623718262
107,200,2,5125,0,0.9995377659797668
107,240,1,457,40,0.9995246529579163
107,240,2,7602,160,0.9995177388191223
1070,0,1,2751,0,1.000000238418579
1070,0,2,1070,0,1.000000238418579
1070,40,1,2750,40,1.0000001192092896
1070,40,2,1072,0,0.9998595714569092
1070,80,1,2750,80,1.0000004768371582
1070,80,2,414,160,0.9997708797454834
1070,120,1,1070,120,0.9999998211860657
1070,120,2,6877,320,0.9996100068092346
1070,160,1,2750,160,0.9999997019767761
1070,160,2,1631,680,0.9997025728225708
1070,200,1,1070,200,1.0000001192092896
1070,200,2,2752,0,0.9999139904975891
1071,0,1,2911,0,0.996468722820282
1071,0,2,2872,1800,0.9938036203384399
1072,0,1,1070,40,0.9998595714569092
1072,0,2,2750,40,0.9998595714569092
1073,0,1,1070,120,0.9995796084403992
1073,0,2,2750,120,0.9995796084403992
1074,0,1,537,80,0.9997422695159912
1074,0,2,7400,0,0.9997082352638245
1074,40,1,457,280,0.999751091003418
1074,40,2,457,240,0.9996472597122192
1075,0,1,1075,0,0.9999993443489075
1075,0,2,3017,1760,0.9999281167984009
1076,0,1,2757,0,0.9998453855514526
1076,0,2,1077,0,0.9995661377906799
1077,0,1,1083,0,0.9995843172073364
1077,0,2,2761,0,0.9995843172073364
1078,0,1,1078,0,1.0000001192092896
1078,0,2,1081,0,0.9997323155403137
1079,0,1,2757,0,0.9994856119155884
1079,0,2,4302,0,0.9994799494743347
108,0,1,6864,0,0.9981285929679871
108,0,2,5104,0,0.998060405254364
1080,0,1,1083,0,0.999750554561615
1080,0,2,2761,0,0.999750554561615
1081,0,1,2759,0,0.9999997019767761
1081,0,2,2754,0,0.9998294711112976
1082,0,1,2760,0,1.0000001192092896
1082,0,2,4822,0,0.9994226694107056
1083,0,1,1083,0,0.9999997019767761
1083,0,2,1080,0,0.999750554561615
1084,0,1,1084,0,0.9999997615814209
1084,0,2,2762,0,0.9999997615814209
1084,40,1,2762,40,1.0000001192092896
1084,40,2,2762,0,0.9998624920845032
1085,0,1,1084,0,0.9999998211860657
1085,0,2,2762,0,0.9999998211860657
1086,0,1,1086,0,0.9999996423721313
1086,0,2,2765,0,0.9999826550483704
1087,0,1,1086,0,0.9999996423721313
1087,0,2,2765,0,0.9999826550483704
1088,0,1,1088,0,1.0000005960464478
1088,0,2,1276,280,0.9993361830711365
1088,40,1,1088,40,1.0000001192092896
1088,40,2,2768,0,0.99949711561203
1088,80,1,2766,80,1.0
1088,80,2,2768,40,0.9997960925102234
1089,0,1,2767,0,0.9997676014900208
1089,0,2,452,0,0.9992056488990784
109,0,1,6881,0,0.9978227019309998
109,0,2,5110,0,0.9977271556854248
1090,0,1,6512,0,0.9988940954208374
1090,0,2,6862,0,0.9985285997390747
1091,0,1,6863,0,0.9980095624923706
1091,0,2,2866,0,0.9979996681213379
1092,0,1,2768,40,0.999993622303009
1092,0,2,2766,80,0.9997180104255676
1093,0,1,2769,0,1.000000238418579
1093,0,2,1094,0,1.000000238418579
1093,40,1,2769,40,0.9999996423721313
1093,40,2,1094,40,0.9999995827674866
1093,80,1,2769,80,0.9999999403953552
1093,80,2,2771,0,0.9999642968177795
1093,120,1,2769,120,0.9999998807907104
1093,120,2,1095,0,0.999329149723053
1094,0,1,2769,0,1.000000238418579
1094,0,2,1094,0,1.000000238418579
1094,40,1,2769,40,0.9999995827674866
1094,40,2,1094,40,0.9999995827674866
1095,0,1,2769,120,0.999329149723053
1095,0,2,1093,120,0.999329149723053
1096,0,1,2774,0,1.0000003576278687
1096,0,2,2773,0,1.000000238418579
1096,40,1,1096,40,0.9999997019767761
1096,40,2,7017,40,0.9979239106178284
1097,0,1,1096,0,1.0000003576278687
1097,0,2,1097,0,1.000000238418579
1098,0,1,2775,0,0.9996457099914551
1098,0,2,6672,0,0.9954466223716736
1099,0,1,2776,0,0.9999996423721313
1099,0,2,1843,1640,0.9997668266296387
1099,40,1,2776,40,1.0
1099,40,2,2778,0,0.9998787641525269
11,0,1,17,0,0.9974567890167236
11,0,2,55,40,0.9972383379936218
11,40,1,13,0,0.9999939203262329
11,40,2,2139,360,0.9977642297744751
110,0,1,107,80,0.9999902844429016
110,0,2,107,120,0.9997372627258301
1100,0,1,2777,0,0.9998736381530762
1100,0,2,1233,0,0.9990584850311279
1101,0,1,1103,0,0.9991402626037598
1101,0,2,1102,0,0.9991402626037598
1102,0,1,1103,0,1.0000001192092896
1102,0,2,6482,0,0.999245285987854
1103,0,1,1103,0,1.0000001192092896
1103,0,2,6482,0,0.999245285987854
1104,0,1,2779,0,0.9999997615814209
1104,0,2,4118,0,0.9984714984893799
1105,0,1,2780,0,0.9998141527175903
1105,0,2,5111,0,0.9987530708312988
1106,0,1,2781,0,0.9998927712440491
1106,0,2,6516,0,0.9978110194206238
1107,0,1,2782,0,0.9999985098838806
1107,0,2,6426,0,0.9928277134895325
1108,0,1,1108,0,0.9999998211860657
1108,0,2,2784,0,0.9999397993087769
1108,40,1,2783,40,0.9999998211860657
1108,40,2,3137,560,0.9998453259468079
1109,0,1,4848,0,0.9996487498283386
1109,0,2,270,0,0.9993970394134521
111,0,1,4907,0,0.998936653137207
111,0,2,2780,0,0.9987143278121948
1110,0,1,1401,0,0.9994055032730103
1110,0,2,268,0,0.9991956949234009
1111,0,1,2785,0,0.999998152256012
1111,0,2,2783,40,0.9996137619018555
1112,0,1,1112,0,1.0000001192092896
1112,0,2,1113,0,0.9996324181556702
1112,40,1,2786,40,0.9999997615814209
1112,40,2,3960,120,0.995570182800293
1113,0,1,2786,0,0.9996324181556702
1113,0,2,1112,0,0.9996324181556702
1114,0,1,2965,1560,0.9887275099754333
1114,0,2,2963,1600,0.9880225658416748
1115,0,1,2789,0,1.0
1115,0,2,2791,0,0.9993060231208801
1115,40,1,1115,40,0.9999998807907104
1115,40,2,1117,0,0.9997645616531372
1115,80,1,1115,80,0.9999997019767761
1115,80,2,2791,40,0.9999529719352722
1116,0,1,4562,0,0.9975484013557434
1116,0,2,1038,0,0.9975283741950989
1117,0,1,2789,40,0.9997645616531372
1117,0,2,1115,40,0.9997645616531372
1118,0,1,2791,80,0.9992511868476868
1118,0,2,2789,80,0.998874843120575
1119,0,1,1120,0,0.9999999403953552
1119,0,2,1119,0,0.9999999403953552
1119,40,1,2792,40,0.9999997019767761
1119,40,2,2916,840,0.9923346638679504
1119,80,1,1119,80,0.9999998211860657
1119,80,2,1121,0,0.9999861717224121
1119,120,1,1119,120,0.9999998807907104
1119,120,2,2794,40,0.9999204874038696
112,0,1,112,40,0.9991335868835449
112,0,2,114,0,0.9990312457084656
112,40,1,112,120,0.9993950128555298
112,40,2,112,0,0.9991335868835449
112,80,1,115,0,0.9999847412109375
112,80,2,112,120,0.999851405620575
112,120,1,112,80,0.999851405620575
112,120,2,115,0,0.9998117685317993
1120,0,1,2792,0,0.9999999403953552
1120,0,2,2793,0,0.9999997615814209
1121,0,1,1119,80,0.9999861717224121
1121,0,2,2792,80,0.9999861717224121
1122,0,1,1300,0,0.9965196251869202
1122,0,2,4349,0,0.9960689544677734
1123,0,1,2795,0,1.0000003576278687
1123,0,2,2796,0,1.0000003576278687
1123,40,1,1124,40,1.0000003576278687
1123,40,2,2795,40,1.0000003576278687
1123,80,1,2795,80,1.0000003576278687
1123,80,2,2797,0,0.9999985098838806
1123,120,1,2795,120,0.9999999403953552
1123,120,2,35,80,0.9960576891899109
1123,160,1,2795,160,0.9999999403953552
1123,160,2,2798,0,0.9705492258071899
1124,0,1,1124,0,1.000000238418579
1124,0,2,2795,0,1.000000238418579
1124,40,1,1124,40,1.0000003576278687
1124,40,2,2795,40,1.0000003576278687
1125,0,1,42,0,0.9792826175689697
1125,0,2,3594,880,0.9520950317382812
1125,40,1,2798,0,0.9998963475227356
1125,40,2,2795,160,0.9677135348320007
1126,0,1,2799,0,0.9999998807907104
1126,0,2,2800,0,0.9999998211860657
1126,40,1,2799,40,0.9999998211860657
1126,40,2,1126,40,0.9999998211860657
1126,80,1,1126,80,1.000000238418579
1126,80,2,6096,320,0.9990466237068176
1126,120,1,2799,120,0.9999998807907104
1126,120,2,2801,0,0.9999909400939941
1127,0,1,1126,0,0.9961400628089905
1127,0,2,2799,0,0.9961400628089905
1128,0,1,2327,0,0.9962010383605957
1128,0,2,7526,0,0.995897114276886
1129,0,1,3771,800,0.999578595161438
1129,0,2,6097,320,0.9995306134223938
113,0,1,4483,0,0.9968042373657227
113,0,2,4482,0,0.9962164759635925
1130,0,1,2803,0,0.9999999403953552
1130,0,2,1130,0,0.9999997615814209
1130,40,1,2802,40,1.000000238418579
1130,40,2,1130,80,0.9996358752250671
1130,80,1,2802,80,1.0
1130,80,2,2804,0,0.9997141361236572
1130,120,1,1130,120,1.0000003576278687
1130,120,2,1132,0,0.9999445676803589
1131,0,1,1131,0,0.9999999403953552
1131,0,2,2803,0,0.9999999403953552
1132,0,1,2804,0,0.9999946355819702
1132,0,2,1130,120,0.9999445676803589
1133,0,1,2805,0,1.0000001192092896
1133,0,2,2806,0,1.0000001192092896
1133,40,1,2805,40,0.9999997019767761
1133,40,2,1134,40,0.9999996423721313
1133,80,1,1133,80,0.9999996423721313
1133,80,2,5883,1080,0.9994263648986816
1133,120,1,2805,120,0.9999996423721313
1133,120,2,2807,0,0.9999945759773254
1133,160,1,1133,160,0.9999999403953552
1133,160,2,2807,40,0.9999917149543762
1134,0,1,1134,0,1.0000003576278687
1134,0,2,1133,0,1.0000001192092896
1134,40,1,2805,40,0.9999996423721313
1134,40,2,1134,40,0.9999995827674866
1135,0,1,1133,120,0.999841570854187
1135,0,2,2805,120,0.999841570854187
1135,40,1,2805,160,0.9997838139533997
1135,40,2,1133,160,0.9997838139533997
1136,0,1,2808,0,1.000000238418579
1136,0,2,1136,0,1.000000238418579
1136,40,1,2808,40,0.9999999403953552
1136,40,2,1136,40,0.9999999403953552
1136,80,1,2808,80,0.9999998211860657
1136,80,2,1596,1000,0.9985560774803162
1136,120,1,1136,120,1.000000238418579
1136,120,2,6478,1680,0.9987542629241943
1137,0,1,1137,0,1.0000003576278687
1137,0,2,1136,0,1.0000003576278687
1137,40,1,2808,40,1.0
1137,40,2,1136,40,1.0
1138,0,1,3367,0,0.997698962688446
1138,0,2,6381,0,0.9970402717590332
1139,0,1,1106,0,0.997204065322876
1139,0,2,2781,0,0.9971964955329895
114,0,1,112,0,0.9990312457084656
114,0,2,112,40,0.9985523819923401
1140,0,1,6828,0,0.9986376762390137
1140,0,2,3814,0,0.9982419610023499
1141,0,1,1141,0,1.0
1141,0,2,2813,0,1.0
1141,40,1,1141,40,1.0
1141,40,2,2815,0,0.9781218767166138
1141,80,1,1141,80,1.0000001192092896
1141,80,2,3017,680,0.997028648853302
1141,120,1,2813,120,1.000000238418579
1141,120,2,499,40,0.9998180270195007
1141,160,1,1141,160,0.9999998807907104
1141,160,2,1144,0,0.9998423457145691
1142,0,1,1141,0,1.0000001192092896
1142,0,2,2813,0,1.0000001192092896
1143,0,1,764,160,0.999311089515686
1143,0,2,1880,320,0.9992961883544922
1144,0,1,1141,160,0.9998423457145691
1144,0,2,2813,160,0.9998423457145691
1145,0,1,1145,0,0.9999997615814209
1145,0,2,2819,0,0.9999997615814209
1145,40,1,1146,40,0.999999463558197
1145,40,2,2819,40,0.999999463558197
1145,80,1,1145,80,0.9999998211860657
1145,80,2,2821,80,0.9989011287689209
1145,120,1,2819,120,0.9999998807907104
1145,120,2,2821,80,0.9989025592803955
1146,0,1,1145,0,0.9999997615814209
1146,0,2,2819,0,0.9999997615814209
1146,40,1,1145,40,0.999999463558197
1146,40,2,2819,40,0.999999463558197
1147,0,1,2819,120,0.9974927306175232
1147,0,2,1145,120,0.9974927306175232
1148,0,1,1149,0,0.9999999403953552
1148,0,2,2822,0,0.9999999403953552
1148,40,1,1149,40,1.0000001192092896
1148,40,2,1148,40,1.0000001192092896
1148,80,1,1149,80,0.9999995231628418
1148,80,2,2822,80,0.9999995231628418
1149,0,1,1149,0,0.9999999403953552
1149,0,2,2822,0,0.9999999403953552
1149,40,1,1149,40,1.0000001192092896
1149,40,2,1148,40,1.0000001192092896
1149,80,1,1149,80,0.9999995231628418
1149,80,2,2822,80,0.9999995231628418
115,0,1,112,80,0.9999847412109375
115,0,2,112,120,0.9998117685317993
1150,0,1,2826,0,0.9993447661399841
1150,0,2,2824,0,0.9989587664604187
1151,0,1,2828,0,1.0
1151,0,2,1151,0,1.0
1151,40,1,1151,40,1.0000001192092896
1151,40,2,1153,0,0.999806821346283
1151,80,1,2828,80,0.9999997019767761
1151,80,2,1153,0,0.9998457431793213
1151,120,1,1151,120,0.9999999403953552
1151,120,2,2831,0,0.9999969005584717
1151,160,1,2828,160,1.0000003576278687
1151,160,2,2831,40,0.9999967813491821
1152,0,1,1151,0,0.9997016787528992
1152,0,2,2828,0,0.9997016787528992
1153,0,1,1151,80,0.9998457431793213
1153,0,2,2828,80,0.9998457431793213
1154,0,1,2831,0,0.9999393224716187
1154,0,2,1151,120,0.9999217987060547
1155,0,1,1155,0,1.0000001192092896
1155,0,2,2832,0,1.0000001192092896
1155,40,1,2832,40,1.0000001192092896
1155,40,2,7466,40,0.9994197487831116
1155,80,1,2832,80,0.9999997615814209
1155,80,2,1157,0,0.9999520182609558
1155,120,1,2832,120,1.0
1155,120,2,2835,0,0.999988317489624
1155,160,1,1155,160,0.9999996423721313
1155,160,2,2835,40,0.9999083876609802
1155,200,1,1155,200,0.9999998807907104
1155,200,2,2832,240,0.9997993111610413
1155,240,1,2832,240,1.0
1155,240,2,1157,120,0.9999021291732788
1155,280,1,1155,280,1.0000001192092896
1155,280,2,2836,0,0.9999980926513672
1156,0,1,1155,0,1.0000001192092896
1156,0,2,2832,0,1.0000001192092896
1157,0,1,1155,80,0.9999520182609558
1157,0,2,2832,80,0.9999520182609558
1157,40,1,2835,0,0.999991238117218
1157,40,2,1155,120,0.9999593496322632
1157,80,1,2835,40,0.9999326467514038
1157,80,2,2832,160,0.9996882677078247
1157,120,1,2832,240,0.9999021291732788
